,id,name,supertype,subtypes,hp,types,evolvesTo,attacks,retreatCost,convertedRetreatCost,set,number,artist,rarity,nationalPokedexNumbers,legalities,images,tcgplayer,evolvesFrom,weaknesses,resistances,flavorText,level,abilities,rules
139,xyp-XY13,Machamp,Pokémon,['Stage 2'],150,['Fighting'],,"[{'name': 'Machamp Crush', 'cost': ['Fighting', 'Fighting', 'Fighting'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 40 (before applying Weakness and Resistance).""}]","['Colorless', 'Colorless']",2.0,"{'id': 'xyp', 'name': 'XY Black Star Promos', 'series': 'XY', 'printedTotal': 183, 'total': 183, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-XY', 'releaseDate': '2013/10/12', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xyp/symbol.png', 'logo': 'https://images.pokemontcg.io/xyp/logo.png'}}",XY13,PLANETA,Promo,[68],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xyp/XY13.png', 'large': 'https://images.pokemontcg.io/xyp/XY13_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xyp-XY13', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 69.81, 'mid': 72.41, 'high': 75.0, 'market': 25.0, 'directLow': None}}}",Machoke,"[{'type': 'Psychic', 'value': '×2'}]",,"Its four ruggedly developed arms can launch a flurry of 1,000 punches in just two seconds.",,"[{'name': 'Fighting Fury', 'text': ""Each of your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)."", 'type': 'Ability'}]",
140,np-12,Pikachu,Pokémon,['Basic'],50,['Lightning'],['Raichu'],"[{'name': 'Agility', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, prevent all effects of an attack, including damage, done to Pikachu during your opponent's next turn.""}, {'name': 'Thundershock', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]",['Colorless'],1.0,"{'id': 'np', 'name': 'Nintendo Black Star Promos', 'series': 'NP', 'printedTotal': 40, 'total': 40, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-NP', 'releaseDate': '2003/10/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/np/symbol.png', 'logo': 'https://images.pokemontcg.io/np/logo.png'}}",12,Kouki Saitou,Promo,[25],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/np/12.png', 'large': 'https://images.pokemontcg.io/np/12_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/np-12', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 20.81, 'mid': 33.62, 'high': 50.0, 'market': 26.32, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '×2'}]",,,,,
141,xyp-XY14,Trevenant,Pokémon,['Stage 1'],110,['Psychic'],,"[{'name': 'Eerie Wave', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ""Your opponent's Active Pokémon is now Confused.""}, {'name': 'Wood Hammer', 'cost': ['Psychic', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': 'Flip a coin. If tails, this Pokémon does 20 damage to itself.'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'xyp', 'name': 'XY Black Star Promos', 'series': 'XY', 'printedTotal': 183, 'total': 183, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-XY', 'releaseDate': '2013/10/12', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xyp/symbol.png', 'logo': 'https://images.pokemontcg.io/xyp/logo.png'}}",XY14,Kouki Saitou,Promo,[709],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xyp/XY14.png', 'large': 'https://images.pokemontcg.io/xyp/XY14_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xyp-XY14', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.25, 'mid': 0.6, 'high': 1.79, 'market': 0.39, 'directLow': 0.25}}}",Phantump,"[{'type': 'Darkness', 'value': '×2'}]","[{'type': 'Fighting', 'value': '-20'}]","It can control trees at will. It will trap people who harm the forest, so they can never leave.",,,
142,np-13,Meowth,Pokémon,['Basic'],50,['Colorless'],['Persian'],"[{'name': 'Plunder', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': 'Before doing damage, discard all Trainer cards attached to the Defending Pokémon (before they affect the damage.).'}, {'name': 'Scratch', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]",['Colorless'],1.0,"{'id': 'np', 'name': 'Nintendo Black Star Promos', 'series': 'NP', 'printedTotal': 40, 'total': 40, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-NP', 'releaseDate': '2003/10/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/np/symbol.png', 'logo': 'https://images.pokemontcg.io/np/logo.png'}}",13,Kouki Saitou,Promo,[52],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/np/13.png', 'large': 'https://images.pokemontcg.io/np/13_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/np-13', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.02, 'mid': 6.94, 'high': 25.0, 'market': 3.91, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '×2'}]",,,,,
143,smp-SM15,Zygarde,Pokémon,['Basic'],130,['Fighting'],,"[{'name': 'Pulse Blast', 'cost': ['Fighting', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}, {'name': ""Land's Wrath"", 'cost': ['Fighting', 'Fighting', 'Fighting', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '130', 'text': ''}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'smp', 'name': 'SM Black Star Promos', 'series': 'Sun & Moon', 'printedTotal': 156, 'total': 156, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SM', 'releaseDate': '2017/02/03', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/smp/symbol.png', 'logo': 'https://images.pokemontcg.io/smp/logo.png'}}",SM15,kawayoo,Promo,[718],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/smp/SM15.png', 'large': 'https://images.pokemontcg.io/smp/SM15_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/smp-SM15', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.15, 'mid': 0.5, 'high': 1.99, 'market': 0.43, 'directLow': 0.41}}}",,"[{'type': 'Grass', 'value': '×2'}]",,This is Zygarde's form at times when it uses its overwhelming power to suppress those who endanger the ecosystem.,,,
144,dpp-DP23,Glameow,Pokémon,['Basic'],50,['Colorless'],['Purugly'],"[{'name': 'Charm', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20 (before applying Weakness and Resistance).""}, {'name': 'Pose', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': 'Flip a coin. If tails, this attack does nothing.'}]",['Colorless'],1.0,"{'id': 'dpp', 'name': 'DP Black Star Promos', 'series': 'Diamond & Pearl', 'printedTotal': 56, 'total': 56, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-DPP', 'releaseDate': '2007/05/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dpp/symbol.png', 'logo': 'https://images.pokemontcg.io/dpp/logo.png'}}",DP23,Mitsuhiro Arita,Promo,[431],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dpp/DP23.png', 'large': 'https://images.pokemontcg.io/dpp/DP23_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dpp-DP23', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 3.49, 'mid': 3.86, 'high': 4.22, 'market': 1.83, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '+10'}]",,It claws if displeased and purrs when affectionate. Its fickleness if very popular among some.,,,
145,mcd12-2,Pansage,Pokémon,['Basic'],70,['Grass'],['Simisage'],"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw a card.'}, {'name': 'Scratch', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]",['Colorless'],1.0,"{'id': 'mcd12', 'name': ""McDonald's Collection 2012"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2012/06/15', 'updatedAt': '2020/11/11 13:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd12/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd12/logo.png'}}",2,Kouki Saitou,Promo,[511],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/mcd12/2.png', 'large': 'https://images.pokemontcg.io/mcd12/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd12-2', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 4.79, 'mid': 7.49, 'high': 9.73, 'market': 1.53, 'directLow': None}}}",,"[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Water', 'value': '-20'}]",This Pokémon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic.,,,
146,bwp-BW15,Pidove,Pokémon,['Basic'],50,['Colorless'],['Tranquill'],"[{'name': 'Gust', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]",['Colorless'],1.0,"{'id': 'bwp', 'name': 'BW Black Star Promos', 'series': 'Black & White', 'printedTotal': 101, 'total': 101, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-BLW', 'releaseDate': '2011/03/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bwp/symbol.png', 'logo': 'https://images.pokemontcg.io/bwp/logo.png'}}",BW15,Naoki Saito,Promo,[519],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bwp/BW15.png', 'large': 'https://images.pokemontcg.io/bwp/BW15_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bwp-BW15', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 35.0, 'mid': 42.48, 'high': 49.95, 'market': 30.0, 'directLow': None}}}",,"[{'type': 'Lightning', 'value': '×2'}]","[{'type': 'Fighting', 'value': '-20'}]","Each follows its Trainer's orders as best it can, but they sometimes fail to understand complicated commands.",,,
147,swshp-SWSH014,Rillaboom V,Pokémon,"['Basic', 'V']",220,['Grass'],,"[{'name': 'Forest Feast', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 Basic Grass Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'name': 'Wood Hammer', 'cost': ['Grass', 'Grass', 'Grass', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '220', 'text': 'This Pokémon also does 30 damage to itself.'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'swshp', 'name': 'SWSH Black Star Promos', 'series': 'Sword & Shield', 'printedTotal': 103, 'total': 103, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SW', 'releaseDate': '2019/11/15', 'updatedAt': '2021/03/15 10:46:00', 'images': {'symbol': 'https://images.pokemontcg.io/swshp/symbol.png', 'logo': 'https://images.pokemontcg.io/swshp/logo.png'}}",SWSH014,5ban Graphics,Promo,[812],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swshp/SWSH014.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH014_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swshp-SWSH014', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.75, 'mid': 1.94, 'high': 70.0, 'market': 1.23, 'directLow': 1.44}}}",,"[{'type': 'Fire', 'value': '×2'}]",,,,,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']"
148,bwp-BW16,Axew,Pokémon,['Basic'],50,['Colorless'],['Fraxure'],"[{'name': 'Dragon Rage', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': 'Flip 2 coins. If either of them is tails, this attack does nothing.'}]",['Colorless'],1.0,"{'id': 'bwp', 'name': 'BW Black Star Promos', 'series': 'Black & White', 'printedTotal': 101, 'total': 101, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-BLW', 'releaseDate': '2011/03/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bwp/symbol.png', 'logo': 'https://images.pokemontcg.io/bwp/logo.png'}}",BW16,Masakazu Fukuda,Promo,[610],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bwp/BW16.png', 'large': 'https://images.pokemontcg.io/bwp/BW16_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bwp-BW16', 'updatedAt': '2021/05/13', 'prices': {}}",,,,They use their tusks to crush the berries they eat. Repeated regrowth makes their tusks strong and sharp.,,,
149,hsp-HGSS13,Smoochum,Pokémon,['Basic'],30,['Psychic'],['Jynx'],"[{'name': 'Energy Antics', 'cost': [], 'convertedEnergyCost': 0, 'damage': '', 'text': ""Move an Energy card attached to 1 of your opponent's Pokémon to another of your opponent's Pokémon. Smoochum is now Asleep.""}]",,,"{'id': 'hsp', 'name': 'HGSS Black Star Promos', 'series': 'HeartGold & SoulSilver', 'printedTotal': 25, 'total': 25, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-HS', 'releaseDate': '2010/02/10', 'updatedAt': '2019/01/28 16:44:00', 'images': {'symbol': 'https://images.pokemontcg.io/hsp/symbol.png', 'logo': 'https://images.pokemontcg.io/hsp/logo.png'}}",HGSS13,Midori Harada,Promo,[238],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hsp/HGSS13.png', 'large': 'https://images.pokemontcg.io/hsp/HGSS13_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hsp-HGSS13', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.5, 'mid': 8.49, 'high': 14.99, 'market': 6.23, 'directLow': None}}}",,,,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.,,"[{'name': 'Sweet Sleeping Face', 'text': 'As long as Smoochum is Asleep, prevent all damage done to Smoochum by attacks.', 'type': 'Poké-Body'}]",
150,np-14,Latias,Pokémon,['Basic'],70,['Colorless'],,"[{'name': 'Super Psy', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Searing Flame', 'cost': ['Fire', 'Water'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Burned.'}]","['Colorless', 'Colorless']",2.0,"{'id': 'np', 'name': 'Nintendo Black Star Promos', 'series': 'NP', 'printedTotal': 40, 'total': 40, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-NP', 'releaseDate': '2003/10/01', 'updatedAt': '2020/05/01 16:06:00', 'images': {'symbol': 'https://images.pokemontcg.io/np/symbol.png', 'logo': 'https://images.pokemontcg.io/np/logo.png'}}",14,Ken Sugimori,Promo,[380],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/np/14.png', 'large': 'https://images.pokemontcg.io/np/14_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/np-14', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 4.74, 'mid': 5.59, 'high': 19.99, 'market': 4.49, 'directLow': None}}}",,"[{'type': 'Psychic', 'value': '×2'}]",,,,,
151,mcd12-3,Dwebble,Pokémon,['Basic'],60,['Grass'],['Crustle'],"[{'name': 'Withdraw', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Flip a coin. If heads, prevent all damage done to this Pokémon by attacks during your opponent's next turn.""}, {'name': 'Slash', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","['Colorless', 'Colorless']",2.0,"{'id': 'mcd12', 'name': ""McDonald's Collection 2012"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal'}, 'releaseDate': '2012/06/15', 'updatedAt': '2020/11/11 13:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd12/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd12/logo.png'}}",3,MAHOU,Promo,[557],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/mcd12/3.png', 'large': 'https://images.pokemontcg.io/mcd12/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd12-3', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 3.05, 'mid': 4.0, 'high': 199.99, 'market': 3.84, 'directLow': 627.09}}}",,"[{'type': 'Fire', 'value': '×2'}]",,The Pokémon can easily melt holes in hard rocks with a liquid secreted from its mouth.,,,
152,xyp-XY15,Slurpuff,Pokémon,['Stage 1'],100,['Fairy'],,"[{'name': 'Cotton Guard', 'cost': ['Fairy', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ""During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 30 (after applying Weakness and Resistance).""}, {'name': 'Sleepy Ball', 'cost': ['Fairy', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ""Your opponent's Active Pokémon is now Asleep.""}]","['Colorless', 'Colorless']",2.0,"{'id': 'xyp', 'name': 'XY Black Star Promos', 'series': 'XY', 'printedTotal': 183, 'total': 183, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-XY', 'releaseDate': '2013/10/12', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xyp/symbol.png', 'logo': 'https://images.pokemontcg.io/xyp/logo.png'}}",XY15,Kagemaru Himeno,Promo,[685],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xyp/XY15.png', 'large': 'https://images.pokemontcg.io/xyp/XY15_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xyp-XY15', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 0.24, 'mid': 0.5, 'high': 1.77, 'market': 0.35, 'directLow': None}}}",Swirlix,"[{'type': 'Metal', 'value': '×2'}]","[{'type': 'Darkness', 'value': '-20'}]",It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,,,
153,dpp-DP24,Darkrai,Pokémon,['Basic'],80,['Darkness'],,"[{'name': 'Spacial Rend', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10', 'text': 'Search your deck for a Stadium card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. If there is any Stadium card in play, discard it.'}, {'name': 'Roar of Time', 'cost': ['Metal', 'Metal', 'Metal'], 'convertedEnergyCost': 3, 'damage': '80', 'text': ""Search your discard pile for 3 Pokémon, show them to your opponent, and put them on top of your deck. Shuffle your deck afterward. (If you don't have 3 Pokémon in your discard pile, this attack does nothing.)""}]",['Colorless'],1.0,"{'id': 'dpp', 'name': 'DP Black Star Promos', 'series': 'Diamond & Pearl', 'printedTotal': 56, 'total': 56, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-DPP', 'releaseDate': '2007/05/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dpp/symbol.png', 'logo': 'https://images.pokemontcg.io/dpp/logo.png'}}",DP24,Kouki Saitou,Promo,[491],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dpp/DP24.png', 'large': 'https://images.pokemontcg.io/dpp/DP24_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dpp-DP24', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.05, 'mid': 2.03, 'high': 4.04, 'market': 3.45, 'directLow': None}}}",,"[{'type': 'Fighting', 'value': '+20'}]","[{'type': 'Psychic', 'value': '-20'}]",,,,"[""Enigma Berry: If Darkrai is damaged by an attack from your opponent's Fighting Pokémon, remove 4 damage counters at the end of that turn.""]"
154,basep-19,Sabrina's Abra,Pokémon,['Basic'],40,['Psychic'],['Kadabra'],"[{'name': 'Pound', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Synchronize', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40', 'text': ""This attack can't be used unless Sabrina's Abra and the Defending Pokémon have the same number of Energy cards attached to them.""}]",,,"{'id': 'basep', 'name': 'Wizards Black Star Promos', 'series': 'Base', 'printedTotal': 53, 'total': 53, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR', 'releaseDate': '1999/07/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/basep/symbol.png', 'logo': 'https://images.pokemontcg.io/basep/logo.png'}}",19,Atsuko Nishida,Promo,[63],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/basep/19.png', 'large': 'https://images.pokemontcg.io/basep/19_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/basep-19', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 26.98, 'mid': 60.94, 'high': 61.93, 'market': 27.94, 'directLow': None}}}",,"[{'type': 'Psychic', 'value': '×2'}]",,,15,,
