,id,name,supertype,subtypes,level,hp,types,evolvesFrom,abilities,attacks,weaknesses,resistances,retreatCost,convertedRetreatCost,set,number,artist,rarity,nationalPokedexNumbers,legalities,images,tcgplayer,evolvesTo,flavorText,rules
223,ex9-4,Gardevoir,Pokémon,['Stage 2'],,100,['Psychic'],Kirlia,"[{'name': 'Heal Dance', 'text': ""Once during your turn (before your attack), you may remove 2 damage counter from 1 of your Pokémon. You can't use more than 1 Heal Dance Poké-Power each turn. This power can't be used if Gardevoir is affected by a Special Condition."", 'type': 'Poké-Power'}]","[{'name': 'Psypunch', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}, {'name': 'Mind Shock', 'cost': ['Psychic', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '60', 'text': ""This attack's damage isn't affected by Weakness or Resistance.""}]","[{'type': 'Psychic', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'ex9', 'name': 'Emerald', 'series': 'EX', 'printedTotal': 106, 'total': 106, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'EM', 'releaseDate': '2005/05/01', 'updatedAt': '2020/02/08 09:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex9/symbol.png', 'logo': 'https://images.pokemontcg.io/ex9/logo.png'}}",4,Kagemaru Himeno,Rare Holo,[282],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex9/4.png', 'large': 'https://images.pokemontcg.io/ex9/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex9-4', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 14.99, 'mid': 17.75, 'high': 49.99, 'market': 16.99, 'directLow': None}, 'reverseHolofoil': {'low': 21.95, 'mid': 26.0, 'high': 59.99, 'market': 22.58, 'directLow': None}}}",,,
224,bw6-2,Skiploom,Pokémon,['Stage 1'],,60,['Grass'],Hoppip,,"[{'name': 'Bullet Seed', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '10×', 'text': 'Flip 4 coins. This attack does 10 damage times the number of heads.'}]","[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Water', 'value': '-20'}]",,,"{'id': 'bw6', 'name': 'Dragons Exalted', 'series': 'Black & White', 'printedTotal': 124, 'total': 128, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'DRX', 'releaseDate': '2012/08/15', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bw6/symbol.png', 'logo': 'https://images.pokemontcg.io/bw6/logo.png'}}",2,Suwama Chiaki,Uncommon,[188],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bw6/2.png', 'large': 'https://images.pokemontcg.io/bw6/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bw6-2', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.1, 'mid': 0.26, 'high': 0.99, 'market': 0.18, 'directLow': None}, 'reverseHolofoil': {'low': 0.33, 'mid': 0.51, 'high': 1.25, 'market': 0.37, 'directLow': 0.34}}}",['Jumpluff'],It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.,
225,dp4-3,Darkrai,Pokémon,['Basic'],38,70,['Darkness'],,,"[{'name': 'Reach Over', 'cost': [], 'convertedEnergyCost': 0, 'damage': '', 'text': 'Search your deck for an Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.'}, {'name': 'Darkness Pursuit', 'cost': ['Darkness', 'Darkness', 'Darkness'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ""If the Defending Pokémon is Cresselia, this attack's base damage is 100.""}]","[{'type': 'Fighting', 'value': '+20'}]","[{'type': 'Psychic', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'dp4', 'name': 'Great Encounters', 'series': 'Diamond & Pearl', 'printedTotal': 106, 'total': 106, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'GE', 'releaseDate': '2008/02/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dp4/symbol.png', 'logo': 'https://images.pokemontcg.io/dp4/logo.png'}}",3,Masakazu Fukuda,Rare Holo,[491],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dp4/3.png', 'large': 'https://images.pokemontcg.io/dp4/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dp4-3', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.34, 'mid': 2.51, 'high': 29.0, 'market': 7.04, 'directLow': None}, 'reverseHolofoil': {'low': 1.42, 'mid': 5.85, 'high': 6.99, 'market': 5.79, 'directLow': None}}}",,It can lull people to sleep and make them dream. It is active during nights of the new moon.,
226,dp3-5,Flygon,Pokémon,['Stage 2'],60,120,['Fighting'],Vibrava,"[{'name': 'Irritating Buzz', 'text': ""As long as Flygon is your Active Pokémon, put 1 damage counter on each of your opponent's Active Pokémon between turns, excluding Fighting Pokémon."", 'type': 'Poké-Body'}]","[{'name': 'Sand Sonic', 'cost': ['Fighting', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60+', 'text': 'If you attach a Fighting Energy card from your hand to Flygon during this turn, this attack does 60 damage plus 20 more damage.'}]","[{'type': 'Water', 'value': '+30'}]","[{'type': 'Lightning', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'dp3', 'name': 'Secret Wonders', 'series': 'Diamond & Pearl', 'printedTotal': 132, 'total': 132, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'SW', 'releaseDate': '2007/11/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dp3/symbol.png', 'logo': 'https://images.pokemontcg.io/dp3/logo.png'}}",5,Daisuke Ito,Rare Holo,[330],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dp3/5.png', 'large': 'https://images.pokemontcg.io/dp3/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dp3-5', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 5.99, 'mid': 9.5, 'high': 22.5, 'market': 12.25, 'directLow': None}, 'reverseHolofoil': {'low': 4.99, 'mid': 6.0, 'high': 8.34, 'market': 2.64, 'directLow': None}}}",,"It whips up sandstorms with powerful flaps of its wings. It is known as ""The Desert Spirit.""",
227,ex10-2,Ariados,Pokémon,['Stage 1'],,70,['Grass'],Spinarak,,"[{'name': 'Reactive Poison', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10+', 'text': 'Does 10 damage plus 30 more damage for each Special Condition affecting the Defending Pokémon.'}, {'name': 'Spider Trap', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""The Defending Pokémon is now Asleep and Poisoned. Before applying this effect, you may switch 1 of your opponent's Benched Pokémon with 1 of the Defending Pokémon. If you do, the new Defending Pokémon is now Asleep and Poisoned. Your opponent chooses the Defending Pokémon to switch.""}]","[{'type': 'Psychic', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ex10', 'name': 'Unseen Forces', 'series': 'EX', 'printedTotal': 115, 'total': 117, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'UF', 'releaseDate': '2005/08/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex10/symbol.png', 'logo': 'https://images.pokemontcg.io/ex10/logo.png'}}",2,Mitsuhiro Arita,Rare Holo,[168],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex10/2.png', 'large': 'https://images.pokemontcg.io/ex10/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex10-2', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 3.0, 'mid': 3.69, 'high': 4.7, 'market': 5.57, 'directLow': None}, 'reverseHolofoil': {'low': 11.28, 'mid': 16.01, 'high': 20.74, 'market': 5.47, 'directLow': None}}}",,,
228,hgss4-5,Mamoswine,Pokémon,['Stage 2'],,140,['Water'],Piloswine,,"[{'name': 'Icy Wind', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': 'The Defending Pokémon is now Asleep.'}, {'name': 'Snowstorm', 'cost': ['Water', 'Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '70', 'text': ""Does 20 damage to each of your opponent's Benched Pokémon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Metal', 'value': '×2'}]",,"['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,"{'id': 'hgss4', 'name': 'HS—Triumphant', 'series': 'HeartGold & SoulSilver', 'printedTotal': 102, 'total': 102, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TM', 'releaseDate': '2010/11/03', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/hgss4/symbol.png', 'logo': 'https://images.pokemontcg.io/hgss4/logo.png'}}",5,Kagemaru Himeno,Rare Holo,[473],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hgss4/5.png', 'large': 'https://images.pokemontcg.io/hgss4/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hgss4-5', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.71, 'mid': 2.8, 'high': 4.99, 'market': 1.51, 'directLow': None}, 'reverseHolofoil': {'low': 0.75, 'mid': 1.11, 'high': 2.13, 'market': 1.11, 'directLow': None}}}",,"A frozen Mamoswine was dug from ice dating back 10,000 years. This Pokémon has been around a long, long, long time.",
229,swsh1-3,Roselia,Pokémon,['Basic'],,70,['Grass'],,,"[{'name': 'Sweet Scent', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Heal 30 damage from 1 of your Pokémon.'}, {'name': 'Sting', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'swsh1', 'name': 'Sword & Shield', 'series': 'Sword & Shield', 'printedTotal': 202, 'total': 216, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'SSH', 'releaseDate': '2020/02/07', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh1/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh1/logo.png'}}",3,Naoyo Kimura,Common,[315],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/swsh1/3.png', 'large': 'https://images.pokemontcg.io/swsh1/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh1-3', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.84, 'market': 0.1, 'directLow': 0.1}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.3, 'high': 10.88, 'market': 0.24, 'directLow': 0.2}}}",['Roserade'],"Its flowers give off a relaxing fragrance. The stronger its aroma, the healthier the Roselia is.",
230,neo4-3,Dark Donphan,Pokémon,['Stage 1'],29,60,['Fighting'],Phanpy,,"[{'name': 'Tusk Toss', 'cost': ['Fighting', 'Fighting'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""If your opponent has any Benched Pokémon, flip a coin. If heads, return the Defending Pokémon and all cards attached to it to your opponent's hand. If tails, your opponent chooses 1 of his or her Benched Pokémon and switches it with the Defending Pokémon.""}, {'name': 'Giant Tusk', 'cost': ['Fighting', 'Fighting', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': ''}]","[{'type': 'Grass', 'value': '×2'}]","[{'type': 'Lightning', 'value': '-30'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'neo4', 'name': 'Neo Destiny', 'series': 'Neo', 'printedTotal': 113, 'total': 113, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'N4', 'releaseDate': '2002/02/28', 'updatedAt': '2020/09/25 10:09:00', 'images': {'symbol': 'https://images.pokemontcg.io/neo4/symbol.png', 'logo': 'https://images.pokemontcg.io/neo4/logo.png'}}",3,Shin-ichi Yoshida,Rare Holo,[232],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/neo4/3.png', 'large': 'https://images.pokemontcg.io/neo4/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/neo4-3', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 24.99, 'mid': 36.98, 'high': 59.21, 'market': 47.38, 'directLow': None}, '1stEditionHolofoil': {'low': 49.99, 'mid': 219.55, 'high': 449.98, 'market': None, 'directLow': None}}}",,"The larger its tusks, the higher its status in the herd.",
231,hgss2-2,Magmortar,Pokémon,['Stage 1'],,110,['Fire'],Magmar,,"[{'name': 'Hard Crush', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50×', 'text': 'Discard the top 3 cards from your deck. This attack does 50 damage times the number of Energy cards you discarded.'}, {'name': 'Mantle Bazooka', 'cost': ['Fire', 'Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '100', 'text': 'Discard 2 Fire Energy attached to Magmortar.'}]","[{'type': 'Water', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'hgss2', 'name': 'HS—Unleashed', 'series': 'HeartGold & SoulSilver', 'printedTotal': 95, 'total': 95, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'UL', 'releaseDate': '2010/05/12', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/hgss2/symbol.png', 'logo': 'https://images.pokemontcg.io/hgss2/logo.png'}}",2,Hajime Kusajima,Rare Holo,[467],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hgss2/2.png', 'large': 'https://images.pokemontcg.io/hgss2/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hgss2-2', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 1.43, 'mid': 5.75, 'high': 7.19, 'market': 1.68, 'directLow': None}, 'reverseHolofoil': {'low': 0.49, 'mid': 0.61, 'high': 2.99, 'market': 0.84, 'directLow': None}}}",,"It blasts fireballs of over 3,600 degrees Fahrenheit out of its arms. Its breath also sears and sizzles.",
232,dpp-DP03,Piplup,Pokémon,['Basic'],,60,['Water'],,,"[{'name': 'Peck', 'cost': [], 'convertedEnergyCost': 0, 'damage': '10', 'text': ''}, {'name': 'Water Splash', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': 'Flip a coin. If heads, this attack does 20 damage plus 10 more damage.'}]","[{'type': 'Lightning', 'value': '+10'}]",,['Colorless'],1.0,"{'id': 'dpp', 'name': 'DP Black Star Promos', 'series': 'Diamond & Pearl', 'printedTotal': 56, 'total': 56, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'PR-DPP', 'releaseDate': '2007/05/01', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dpp/symbol.png', 'logo': 'https://images.pokemontcg.io/dpp/logo.png'}}",DP03,Atsuko Nishida,Promo,[393],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dpp/DP03.png', 'large': 'https://images.pokemontcg.io/dpp/DP03_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dpp-DP03', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 6.01, 'mid': 7.73, 'high': 8.99, 'market': 5.66, 'directLow': None}}}",['Prinplup'],"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold.",
233,xy10-2,Burmy,Pokémon,['Basic'],,60,['Grass'],,,"[{'name': 'Hang Down', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'xy10', 'name': 'Fates Collide', 'series': 'XY', 'printedTotal': 124, 'total': 125, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'FCO', 'releaseDate': '2016/05/02', 'updatedAt': '2018/09/03 11:49:00', 'images': {'symbol': 'https://images.pokemontcg.io/xy10/symbol.png', 'logo': 'https://images.pokemontcg.io/xy10/logo.png'}}",2,Kouki Saitou,Common,[412],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xy10/2.png', 'large': 'https://images.pokemontcg.io/xy10/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xy10-2', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.04, 'mid': 0.2, 'high': 2000.0, 'market': 0.08, 'directLow': 0.08}, 'reverseHolofoil': {'low': 0.13, 'mid': 0.29, 'high': 1.18, 'market': 0.26, 'directLow': 0.13}}}",['Wormadam'],"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.",
234,sm115-4,Paras,Pokémon,['Basic'],,70,['Grass'],,,"[{'name': 'Scratch', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Slash', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm115', 'name': 'Hidden Fates', 'series': 'Sun & Moon', 'printedTotal': 68, 'total': 69, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'HIF', 'releaseDate': '2019/08/23', 'updatedAt': '2019/08/23 15:59:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm115/symbol.png', 'logo': 'https://images.pokemontcg.io/sm115/logo.png'}}",4,OOYAMA,Common,[46],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm115/4.png', 'large': 'https://images.pokemontcg.io/sm115/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm115-4', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.02, 'mid': 0.15, 'high': 10.83, 'market': 0.09, 'directLow': 0.09}, 'reverseHolofoil': {'low': 0.06, 'mid': 0.32, 'high': 2.5, 'market': 0.31, 'directLow': 0.34}}}",['Parasect'],"Whether it's due to a lack of moisture or a lack of nutrients, in Alola the mushrooms on Paras don't grow up quite right.",
235,base1-2,Blastoise,Pokémon,['Stage 2'],52,100,['Water'],Wartortle,"[{'name': 'Rain Dance', 'text': ""As often as you like during your turn (before your attack), you may attach 1 Water Energy card to 1 of your Water Pokémon. (This doesn't use up your 1 Energy card attachment for the turn.) This power can't be used if Blastoise is Asleep, Confused, or Paralyzed."", 'type': 'Pokémon Power'}]","[{'name': 'Hydro Pump', 'cost': ['Water', 'Water', 'Water'], 'convertedEnergyCost': 3, 'damage': '40+', 'text': ""Does 40 damage plus 10 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count.""}]","[{'type': 'Lightning', 'value': '×2'}]",,"['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'base1', 'name': 'Base', 'series': 'Base', 'printedTotal': 102, 'total': 102, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'BS', 'releaseDate': '1999/01/09', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base1/symbol.png', 'logo': 'https://images.pokemontcg.io/base1/logo.png'}}",2,Ken Sugimori,Rare Holo,[9],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base1/2.png', 'large': 'https://images.pokemontcg.io/base1/2_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base1-2', 'updatedAt': '2021/05/13', 'prices': {'holofoil': {'low': 71.0, 'mid': 145.0, 'high': 449.95, 'market': 173.05, 'directLow': None}}}",,A brutal Pokémon with pressurized water jets on its shell. They are used for high-speed tackles.,
236,sm3-3,Butterfree,Pokémon,['Stage 2'],,120,['Grass'],Metapod,,"[{'name': 'Bye-Bye Heal', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Heal all damage from all of your Pokémon. Shuffle this Pokémon and all cards attached to it into your deck.'}, {'name': 'Stun Spore', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm3', 'name': 'Burning Shadows', 'series': 'Sun & Moon', 'printedTotal': 147, 'total': 147, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'BUS', 'releaseDate': '2017/08/05', 'updatedAt': '2019/02/19 23:25:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm3/symbol.png', 'logo': 'https://images.pokemontcg.io/sm3/logo.png'}}",3,Shin Nagasawa,Rare,[12],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm3/3.png', 'large': 'https://images.pokemontcg.io/sm3/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm3-3', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.15, 'mid': 0.3, 'high': 1.41, 'market': 0.24, 'directLow': 0.24}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.39, 'high': 2.0, 'market': 0.29, 'directLow': 0.23}}}",,Close examination of its large eyes reveals that each eye is composed of a myriad of tiny eyes.,
237,xy2-5,Seedot,Pokémon,['Basic'],,50,['Grass'],,,"[{'name': 'Call for Family', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for a Basic Pokémon and put it onto your Bench. Shuffle your deck afterward.'}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'xy2', 'name': 'Flashfire', 'series': 'XY', 'printedTotal': 106, 'total': 109, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'FLF', 'releaseDate': '2014/05/07', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/xy2/symbol.png', 'logo': 'https://images.pokemontcg.io/xy2/logo.png'}}",5,Naoyo Kimura,Common,[273],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xy2/5.png', 'large': 'https://images.pokemontcg.io/xy2/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xy2-5', 'updatedAt': '2021/05/13', 'prices': {'normal': {'low': 0.06, 'mid': 0.25, 'high': 1.25, 'market': 0.13, 'directLow': 0.21}, 'reverseHolofoil': {'low': 0.15, 'mid': 0.37, 'high': 1.95, 'market': 0.24, 'directLow': 0.25}}}",['Nuzleaf'],It attaches itself to a tree branch using the top of its head. Strong winds can sometimes make it fall.,
